module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.1.self_attn.q_proj,768,dtd,eurosat,8,26,lora,29,0.6324468851089478,0.6284265518188477,0.010416666666666666,0.5076233022846282,0.5064435699023306,0.6220302184422811,0.1248235828243196,0.12198298191651702,0.0,0.1248235828243196
encoder.layers.1.self_attn.q_proj,768,dtd,gtsrb,8,26,lora,29,0.6345373392105103,0.6225303411483765,0.010416666666666666,0.4968071300536394,0.493630631826818,0.6241206725438436,0.13773020915687084,0.12889970932155848,0.0,0.13773020915687084
encoder.layers.1.self_attn.q_proj,768,dtd,mnist,8,26,lora,29,0.7082240581512451,0.696567714214325,0.010416666666666666,0.5043400167487562,0.5028043752536178,0.6978073914845785,0.20388404140248895,0.1937633389607072,0.0,0.20388404140248895
encoder.layers.1.self_attn.q_proj,768,dtd,resisc45,8,26,lora,29,0.6955643892288208,0.688973069190979,0.010416666666666666,0.5120632634498179,0.511110894382,0.6851477225621542,0.1835011257790029,0.17786217480897903,0.0,0.1835011257790029
encoder.layers.1.self_attn.q_proj,768,dtd,stanford-cars,8,26,lora,29,0.6256939768791199,0.6133009195327759,0.010416666666666666,0.5089972326532006,0.5077405623160303,0.6152773102124532,0.11669674422591925,0.10556035721674562,0.0,0.11669674422591925
encoder.layers.1.self_attn.q_proj,768,dtd,sun397,8,26,lora,29,0.7003722190856934,0.6848046183586121,0.010416666666666666,0.5099109038710594,0.5083476644940674,0.6899555524190267,0.19046131521463394,0.17645695386454463,0.0,0.19046131521463394
encoder.layers.1.self_attn.q_proj,768,dtd,svhn,8,26,lora,29,0.6393150687217712,0.6277880072593689,0.010416666666666666,0.4999111797660589,0.49742017313838005,0.6288984020551046,0.13940388895571232,0.13036783412098885,0.0,0.13940388895571232
encoder.layers.1.self_attn.q_proj,768,eurosat,gtsrb,8,26,lora,29,0.6977318525314331,0.6937743425369263,0.010416666666666666,0.5065982458181679,0.5045492970384657,0.6873151858647665,0.19113360671326518,0.18922504549846053,0.0,0.19113360671326518
encoder.layers.1.self_attn.q_proj,768,eurosat,mnist,8,26,lora,29,0.6853779554367065,0.6840544939041138,0.010416666666666666,0.5051855705678463,0.5041169226169586,0.6749612887700399,0.18019238486886024,0.17993757128715515,0.0,0.18019238486886024
encoder.layers.1.self_attn.q_proj,768,eurosat,resisc45,8,26,lora,29,0.654071569442749,0.6519268751144409,0.010416666666666666,0.5004368652589619,0.4994818405248225,0.6436549027760824,0.1536347041837871,0.15244503458961844,0.0,0.1536347041837871
